drug_1,drug_2,context,label
5329102,4114,UACC62,0.0
6252,356653,NCI-H226,0.0
2123,3367,SNB-19,0.0
54608520,237,SK-MEL-28,0.0
5284513,3052,KBM-7,0.0
439525,444795,DU-145,0.0
9927978,3367,MALME-3M,0.0
148121,441203,IGROV1,0.0
5453,77999,KBM-7,0.0
216326,36314,SN12C,0.0
1805,57469,SW-620,0.0
3081361,57469,UACC-257,0.0
5394,5935,A549,0.0
148121,123608,HCT116,0.0
13520,36339,KBM-7,0.0
25136944,54600319,MDA-MB-435,0.0
42611257,387447,UO-31,0.0
5329102,446156,KBM-7,0.0
5799,3950,ACHN,0.0
208902,9570757,KBM-7,0.0
6437380,1047,KBM-7,0.0
5035,208908,HOP-62,0.0
5358,4173,KBM-7,0.0
11626560,123608,NCI-H322M,0.0
3081361,3367,MCF7,0.0
5746,2141,MDA-MB-435,0.0
32874,2578,SF-539,0.0
36339,4091,KBM-7,0.0
11525740,5453,SF-295,0.0
2567,77082,NCI-H322M,0.0
5935,6445540,SR,0.0
5329102,667490,UACC-257,0.0
3085106,3367,COLO 205,0.0
3085106,6252,RPMI-8226,0.0
1546,4114,SR,0.0
11626560,248862,SF-539,0.0
3950,6445540,OVCAR3,0.0
16231,5284627,KBM-7,0.0
2123,68740,NCI-H522,0.0
3081361,2662,SK-OV-3,0.0
5329102,148121,SW-620,0.0
3397,16231,KBM-7,0.0
394397,8226,KBM-7,0.0
38853,2733525,KBM-7,0.0
2567,2907,SNB-19,0.0
135401907,5746,SNB-75,0.0
6445540,441203,DU-145,0.0
3385,3902,SK-MEL-5,0.0
5329102,54611422,OVCAR-8,0.0
356653,2141,TK-10,0.0
4212,2567,SNB-19,0.0
457193,5360373,HOP-62,0.0
2723601,3902,HL-60(TB),0.0
354624,36314,M14,0.0
60198,54611422,A549,0.0
5360373,4842,HT29,0.0
3657,545,SK-MEL-2,0.0
2662,400633,ACHN,0.0
5310966,83898,KBM-7,0.0
2567,5719,KBM-7,0.0
3385,5311,BT-549,0.0
6151,2719,KBM-7,0.0
5035,3385,UACC62,0.0
5453,32874,EKVX,0.0
77082,248862,NCI-H322M,0.0
2708,3657,BT-549,0.0
356653,23615975,OVCAR-8,0.0
216326,148124,UACC-257,0.0
354624,23615975,BT-549,0.0
4842,3690,SW-620,0.0
387447,46926350,PA1,0.0
237,4842,MDA-MB-468,0.0
9927978,2733525,SNB-75,0.0
71384,9703,MCF7,0.0
2284,4197,KBM-7,0.0
3081361,354624,SK-OV-3,0.0
2733525,4842,MOLT-4,0.0
5734,5310966,KBM-7,0.0
5426,24197464,HCT-15,0.0
3085106,545,SR,0.0
216326,6252,T-47D,0.0
59691338,3062316,NCIH520,0.0
132971,54608520,SK-MEL-5,0.0
9854073,356653,M14,0.0
25126798,6252,CAKI-1,0.0
71384,2733525,A498,0.0
5388992,1546,SK-MEL-5,0.0
9703,24197464,LOX IMVI,0.0
356653,2907,ACHN,0.0
132971,667490,UACC-257,0.0
41744,4842,DU-145,0.0
5035,2123,HOP-92,0.0
126941,2567,HCT-15,0.0
5799,5360373,UO-31,0.0
6252,208908,OVCAR-8,0.0
2471,6918837,DIPG25,0.0
439525,68740,MDA-MB-231,0.0
5572,130313,KBM-7,0.0
123631,123608,MOLT-4,0.0
32874,24197464,SN12C,0.0
216326,3690,ACHN,0.0
394397,37392,KBM-7,0.0
4212,5311,SK-MEL-2,0.0
3385,400633,NCI-H460,0.0
60198,54600319,NCI-H522,0.0
5035,77082,NCI-H522,0.0
104865,6437380,KBM-7,0.0
2708,356653,HL-60(TB),0.0
5394,498162,NCI-H460,0.0
38521,54675769,KBM-7,0.0
71158,441350,KBM-7,0.0
446156,5748,KBM-7,0.0
104842,3657,MOLT-4,0.0
2567,5291,SNB-19,0.0
241902,545,ACHN,0.0
3002977,3156,KBM-7,0.0
216326,3685,OVCAR-5,0.0
1546,60699,COLO 205,0.0
132971,644241,OVCAR3,0.0
5311309,83898,KBM-7,0.0
3034010,5310966,KBM-7,0.0
5578,2477,KBM-7,0.0
2708,40926,RPMI-8226,0.0
208908,126941,HOP-62,0.0
5453,68740,OVCAR3,0.0
135410875,3367,COLO 205,0.0
2165,60648,KBM-7,0.0
5394,104842,NCI-H460,0.0
6252,3657,SNB-75,0.0
54608520,126941,HCT-15,0.0
5799,176871,RPMI-8226,0.0
2708,135401907,OVCAR-8,0.0
6252,4114,MALME-3M,0.0
135398738,148124,HOP-62,0.0
8226,1990,KBM-7,0.0
2187,135401907,HCT116,0.0
36314,40926,HOP-92,0.0
3062316,54608520,SK-MEL-28,0.0
1546,3690,NCI-H522,0.0
439525,667490,MOLT-4,0.0
36314,41744,SK-MEL-5,0.0
60198,444795,HOP-92,0.0
356653,1805,OVCAR-8,0.0
71384,5426,BT-549,0.0
439525,4114,MALME-3M,0.0
2708,4114,SK-MEL-5,0.0
1805,208908,DU-145,0.0
123631,5426,UO-31,0.0
41744,5746,UO-31,0.0
135398738,148121,OVCAR-5,0.0
132971,1546,RXF 393,0.0
3367,68740,OVCAR-4,0.0
11683,135401907,LOX IMVI,0.0
216326,24197464,UO-31,0.0
457193,54600319,A549,0.0
9703,545,TK-10,0.0
16886,176871,CCRF-CEM,0.0
4212,148121,OVCAR3,0.0
9927978,5311,SNB-75,0.0
452548,60699,UACC62,0.0
11626560,126941,UACC62,0.0
135410875,148121,NCI-H522,0.0
10369242,118958122,DIPG25,0.0
3657,32874,HCT-15,0.0
248862,9703,U251,0.0
3033637,129228,KBM-7,0.0
4211,356653,SK-MEL-5,0.0
5311497,5329102,UACC62,0.0
3385,11626560,SF-539,0.0
60749,11520894,LNCAP,0.0
3385,216239,HCC-2998,0.0
2708,6445540,HT29,0.0
25136944,444795,EKVX,0.0
3406,1046,KBM-7,0.0
356653,40926,SK-MEL-28,0.0
135410875,9703,OVCAR-8,0.0
208908,5935,SK-OV-3,0.0
3950,135401907,HOP-92,0.0
9854073,5360373,SNB-19,0.0
5799,104741,KM12,0.0
2733525,9703,HOP-92,0.0
6194,3385,SF-539,0.0
3367,5311,UACC62,0.0
40926,32874,SR,0.0
5799,9703,IGROV1,0.0
59691338,2567,NCIH1650,0.0
24776445,148121,MDA-MB-468,0.0
54600319,23615975,SNB-19,0.0
135398738,5329102,SN12C,0.0
5291,5799,MDA-MB-231,0.0
119182,208902,KBM-7,0.0
2249,5323714,KBM-7,0.0
9927978,5388992,KM12,0.0
11626560,2723601,MCF7,0.0
667490,16886,NCI-ADR-RES,0.0
1546,9703,TK-10,0.0
2567,9703,786-0,0.0
2708,5426,BT-549,0.0
54600319,135401907,U251,0.0
6194,54600319,IGROV1,0.0
24958200,11960529,NCIH23,0.0
11626560,2478,PC-3,0.0
54600319,176871,HCC-2998,0.0
25136944,40926,A498,0.0
354624,57469,LOX IMVI,0.0
4735,216239,KBM-7,0.0
2733525,5311,UACC62,0.0
24776445,545,OVCAR-5,0.0
132971,2123,HCT116,0.0
11626560,356653,HOP-92,0.0
57469,2578,PC-3,0.0
5073,5585,KBM-7,0.0
3902,457193,786-0,0.0
2708,2478,T-47D,0.0
5035,54608520,RXF 393,0.0
5799,60198,MOLT-4,0.0
25126798,123608,NCI-H322M,0.0
135410875,4212,TK-10,0.0
11683,57469,MOLT-4,0.0
216326,3385,SF-295,0.0
2123,6445540,KM12,0.0
54671008,4911,KBM-7,0.0
13342,5394,OV90,0.0
5311497,208908,RKO,0.0
42611257,667490,SF-268,0.0
5849,5311309,KBM-7,0.0
4688,5360515,KBM-7,0.0
41744,1805,786-0,0.0
25136944,68740,NCI-H460,0.0
354624,216239,NCI-H322M,0.0
3038,2796,KBM-7,0.0
126941,441203,SR,0.0
208908,6445540,U251,0.0
3367,2141,NCI-ADR-RES,0.0
2567,3690,COLO 205,0.0
1546,54611422,EKVX,0.0
4060,4826,KBM-7,0.0
9854073,4842,T-47D,0.0
132971,2907,RPMI-8226,0.0
25136944,644241,SK-MEL-2,0.0
104842,38521,KBM-7,0.0
60198,2662,HCC-2998,0.0
3950,5746,NCI-H322M,0.0
135410875,5935,TK-10,0.0
644241,32874,RXF 393,0.0
5566,2576,KBM-7,0.0
5799,9703,OVCAR3,0.0
2578,387447,UACC-257,0.0
3367,32874,SK-MEL-2,0.0
5426,3690,MDA-MB-435,0.0
6194,5453,OVCAR-4,0.0
60198,36314,BT-549,0.0
71384,41744,K-562,0.0
54671008,121858,KBM-7,0.0
5280443,5394,T98G,0.0
60198,667490,CAKI-1,0.0
54608520,24197464,DU-145,0.0
2141,60699,SNB-19,0.0
24776445,54611422,OVCAR-8,0.0
2723601,237,U251,0.0
71384,6445540,U251,0.0
9927978,545,786-0,0.0
5426,4114,A498,0.0
4211,2797,KBM-7,0.0
68617,54680692,KBM-7,0.0
32874,126941,PC-3,0.0
439525,354624,BT-549,0.0
6194,23615975,HOP-62,0.0
2708,3685,SK-MEL-5,0.0
25136944,2187,CAKI-1,0.0
148124,24197464,NCI-H322M,0.0
3385,241902,LOX IMVI,0.0
6450551,2907,TK-10,0.0
5935,3685,DU-145,0.0
135398738,4842,NCI-H460,0.0
91649,5310966,KBM-7,0.0
5329102,77082,CAKI-1,0.0
54611422,441203,OVCAR-8,0.0
5935,40926,TK-10,0.0
452548,4114,MDA-MB-435,0.0
135398738,2578,LOX IMVI,0.0
148124,23615975,SN12C,0.0
104842,545,MDA-MB-435,0.0
25136944,40926,OVCAR3,0.0
3385,2723601,PC-3,0.0
135410875,5291,SK-MEL-5,0.0
4912,1989,KBM-7,0.0
126941,387447,DU-145,0.0
3385,237,SR,0.0
354624,54608520,HCC-2998,0.0
57469,2141,UO-31,0.0
9703,40926,HT29,0.0
2723601,5453,SK-MEL-2,0.0
5717,5394,T98G,0.0
15459,2130,KBM-7,0.0
3062316,135401907,MDA-MB-468,0.0
25249,4477,KBM-7,0.0
135410875,354624,BT-549,0.0
24776445,3657,NCIH23,0.0
3902,5291,NCI-H226,0.0
444795,16886,COLO 205,0.0
126941,387447,IGROV1,0.0
4891,208898,KBM-7,0.0
2708,5426,K-562,0.0
68740,237,UACC-257,0.0
135421197,11598628,A-673,0.0
4674,36339,KBM-7,0.0
241902,16886,A498,0.0
5360373,41744,U251,0.0
24776445,2662,UO-31,0.0
3085106,40926,HL-60(TB),0.0
9927978,667490,786-0,0.0
2187,5311,SN12C,0.0
2187,135401907,RPMI-8226,0.0
9927978,148121,HL-60(TB),0.0
248862,176871,NCI-ADR-RES,0.0
457193,123608,NCI-H460,0.0
40926,545,HOP-92,0.0
2708,667490,RXF 393,0.0
2723601,176871,786-0,0.0
6013,3038,KBM-7,0.0
11683,354624,NCIH23,0.0
3081361,667490,SF-539,0.0
5329102,40926,EKVX,0.0
68740,54611422,HT29,0.0
5291,1805,SNB-75,0.0
4674,3156,KBM-7,0.0
5453,5360373,T-47D,0.0
24776445,2478,SW-620,0.0
5394,104842,A549,0.0
11683,36314,UACC62,0.0
2723601,5453,DU-145,0.0
2662,216239,CAKI-1,0.0
3902,5329102,RPMI-8226,0.0
13769,2123,KBM-7,0.0
5426,24197464,SK-MEL-28,0.0
36314,11960529,UWB1289,0.0
356653,3062316,NCI-H226,0.0
11525740,54608520,NCI-H522,0.0
25136944,3950,HL-60(TB),0.0
25126798,25136944,DU-145,0.0
2567,2478,OVCAR-5,0.0
3085106,148124,SW-620,0.0
3902,2187,HT29,0.0
3950,667490,SK-MEL-2,0.0
3085106,23615975,MCF7,0.0
3950,216239,RPMI-8226,0.0
11626560,135410875,RXF 393,0.0
5035,54608520,MALME-3M,0.0
135410875,241902,U251,0.0
11626560,77082,HT29,0.0
3081361,452548,K-562,0.0
5329102,2478,NCI-ADR-RES,0.0
148121,6445540,ACHN,0.0
2187,1805,CAKI-1,0.0
54600319,176871,SF-539,0.0
5401,54684141,KBM-7,0.0
2769,60753,KBM-7,0.0
25136944,6194,MALME-3M,0.0
41744,135401907,KM12,0.0
11525740,4842,OVCAR-4,0.0
6194,2141,TK-10,0.0
135398738,68740,NCI-ADR-RES,0.0
216326,9949641,DIPG25,0.0
2733525,23615975,UO-31,0.0
71384,5291,EKVX,0.0
3019427,3397,KBM-7,0.0
11626560,41744,MOLT-4,0.0
439525,2708,HOP-92,0.0
2708,356653,SNB-19,0.0
452548,16886,SF-539,0.0
5035,11626560,HOP-92,0.0
3081361,667490,SNB-75,0.0
2708,54611422,OVCAR-5,0.0
3085106,68740,RPMI-8226,0.0
5291,24197464,OVCAR3,0.0
126941,4114,OVCAR-4,0.0
2662,2478,HS 578T,0.0
2733525,4032,KBM-7,0.0
3062316,23615975,ACHN,0.0
15953832,387447,SKMES1,0.0
148124,2578,786-0,0.0
6337614,4891,KBM-7,0.0
3081361,3685,NCIH23,0.0
216237,3019,KBM-7,0.0
4212,2578,HCT116,0.0
5453,2771,KBM-7,0.0
3081361,545,K-562,0.0
2662,104741,NCI-ADR-RES,0.0
25136944,5453,UACC62,0.0
5748,3009,KBM-7,0.0
91649,6178111,KBM-7,0.0
2123,104741,T-47D,0.0
54608520,5746,MDA-MB-435,0.0
2567,3657,A549,0.0
8226,4054,KBM-7,0.0
6013,448812,KBM-7,0.0
32874,104741,IGROV1,0.0
3062316,60700,NCIH23,0.0
3367,5291,BT-549,0.0
3036780,2771,KBM-7,0.0
3385,123608,HT29,0.0
3950,2723601,ACHN,0.0
11626560,248862,LOX IMVI,0.0
400769,515328,U-HO1,0.0
148124,32874,PC-3,0.0
32874,2708,HT29,0.0
1546,400633,SR,0.0
126941,3062316,HCT116,0.0
3085106,42611257,UACC62,0.0
2723601,2578,SNB-75,0.0
3637,2578,KBM-7,0.0
32874,5935,MDA-MB-435,0.0
5291,356653,SNB-75,0.0
104741,123608,HOP-62,0.0
5568,5311309,KBM-7,0.0
5453,176871,HOP-62,0.0
11525740,441203,HOP-92,0.0
11626560,4842,ACHN,0.0
3081361,444795,UACC62,0.0
6194,68740,SK-MEL-28,0.0
4037,3036780,KBM-7,0.0
3085106,5291,KM12,0.0
24066,74989,KBM-7,0.0
126941,2578,SNB-19,0.0
3385,5311,HL-60(TB),0.0
5352062,241902,DU-145,0.0
5035,54611422,MOLT-4,0.0
123631,2578,K-562,0.0
3034010,3373,KBM-7,0.0
4114,24197464,T-47D,0.0
2723601,5360373,NCI-H322M,0.0
6100,51634,KBM-7,0.0
132971,5291,SK-MEL-5,0.0
1805,77082,SF-539,0.0
24776445,3062316,NCI-ADR-RES,0.0
60198,148121,K-562,0.0
132971,60699,SF-539,0.0
5352062,3685,HT29,0.0
1546,2733525,UO-31,0.0
31703,24958200,OCUBM,0.0
5329102,32874,NCIH23,0.0
5291,148121,K-562,0.0
2662,32874,MOLT-4,0.0
216326,1805,ACHN,0.0
54600319,5311,PC-3,0.0
163659,2907,HS 578T,0.0
60198,667490,SF-295,0.0
135401907,237,U251,0.0
24776445,667490,SN12C,0.0
77082,126941,MALME-3M,0.0
3385,126941,DU-145,0.0
1546,24197464,SK-OV-3,0.0
356653,54611422,DU-145,0.0
4032,3373,KBM-7,0.0
4091,11960529,OV90,0.0
2708,9703,SW-620,0.0
3657,248862,HS 578T,0.0
68740,40926,NCIH23,0.0
2578,54611422,EKVX,0.0
104865,8226,KBM-7,0.0
356653,40926,SF-268,0.0
5291,135401907,NCI-ADR-RES,0.0
135410875,5291,HS 578T,0.0
5360373,3685,HCC-2998,0.0
104858,4909,KBM-7,0.0
60198,644241,K-562,0.0
5311,2187,NCI-H322M,0.0
3081361,2478,PC-3,0.0
6450551,41744,PC-3,0.0
457193,104842,PC-3,0.0
59691338,24748204,MSTO,0.0
3385,42611257,A498,0.0
126941,545,MDA-MB-468,0.0
1046,19861,KBM-7,0.0
208908,24197464,SK-MEL-28,0.0
3657,545,PC-3,0.0
9854073,16886,MALME-3M,0.0
132971,216239,NCI-H322M,0.0
148124,3657,HCT-15,0.0
148124,60699,T-47D,0.0
387447,498162,SKMES1,0.0
237,3690,SNB-75,0.0
3367,148121,DU-145,0.0
5035,16886,HT29,0.0
2723601,2141,MALME-3M,0.0
2567,216239,BT-549,0.0
6194,104741,A549,0.0
2907,24197464,HCT-15,0.0
3385,6445540,COLO 205,0.0
9854073,5453,MALME-3M,0.0
5394,123608,NCI-H460,0.0
2578,387447,EKVX,0.0
25136944,4114,HCT116,0.0
241902,4211,OVCAR-4,0.0
54671008,92721,KBM-7,0.0
163659,644241,786-0,0.0
2478,24197464,HOP-62,0.0
9927978,148121,K-562,0.0
4211,57469,NCI-H522,0.0
354624,216239,A498,0.0
5426,24197464,SW-620,0.0
6450551,57469,U251,0.0
1546,135401907,NCI-H322M,0.0
132971,1546,HT29,0.0
104842,5329102,CAKI-1,0.0
237,16886,KM12,0.0
216326,5311,CCRF-CEM,0.0
4201,5533,KBM-7,0.0
77082,123608,SF-295,0.0
354624,5799,NCI-H226,0.0
25126798,248862,SW-620,0.0
3793,5326,KBM-7,0.0
3367,4211,T-47D,0.0
216239,545,NCI-H322M,0.0
2723601,3367,OVCAR3,0.0
356653,54600319,K-562,0.0
11683,5311,CCRF-CEM,0.0
104741,68740,BT-549,0.0
11626560,2141,NCI-H522,0.0
3034010,439693,KBM-7,0.0
135410875,42611257,SK-MEL-5,0.0
5291,241902,786-0,0.0
2723601,36314,SK-MEL-28,0.0
4114,40926,SK-OV-3,0.0
5035,71384,NCI-H522,0.0
60198,237,T-47D,0.0
36314,46239015,OCUBM,0.0
3385,77082,BT-549,0.0
123631,2733525,SN12C,0.0
6194,400633,SNB-19,0.0
77082,667490,UACC-257,0.0
24197464,60699,HCC-2998,0.0
2708,1546,OVCAR-5,0.0
3062316,23615975,HCT-15,0.0
3081361,3685,MOLT-4,0.0
3085106,1546,UACC62,0.0
457193,5394,A498,0.0
60606,4915,KBM-7,0.0
135410875,356653,T-47D,0.0
25126798,9703,NCI-H226,0.0
11525740,135401907,MDA-MB-468,0.0
3902,5388992,HCC-2998,0.0
208908,60699,PC-3,0.0
3950,126941,HOP-92,0.0
6194,23615975,M14,0.0
216326,354624,HCT-15,0.0
126941,387447,A498,0.0
15953832,5311,NCIH23,0.0
452548,57469,SF-268,0.0
208908,2907,ACHN,0.0
68740,441203,SK-MEL-2,0.0
123631,6445540,NCIH23,0.0
126941,176870,CAOV3,0.0
5035,54600319,SN12C,0.0
4212,2187,KM12,0.0
3385,237,DU-145,0.0
6435415,2796,KBM-7,0.0
237,16886,SK-MEL-28,0.0
3950,3685,ACHN,0.0
6435415,2733525,KBM-7,0.0
3367,5799,MOLT-4,0.0
2578,54611422,SNB-75,0.0
216326,36314,CAKI-1,0.0
11525740,3367,SF-539,0.0
5358,41774,KBM-7,0.0
42611257,667490,A498,0.0
5799,135401907,HOP-92,0.0
5284592,60648,KBM-7,0.0
60198,354624,HCT-15,0.0
354624,40926,OVCAR-4,0.0
25136944,3950,UO-31,0.0
1361334,5394,T98G,0.0
6450551,237,HS 578T,0.0
248862,32874,OVCAR-8,0.0
5035,216239,NCI-H226,0.0
5311,57469,EKVX,0.0
6194,54611422,K-562,0.0
92721,4075,KBM-7,0.0
6151,6234,KBM-7,0.0
5352062,1805,SR,0.0
2662,4211,SNB-75,0.0
4091,24964624,SKMES1,0.0
2769,5284627,KBM-7,0.0
132971,2141,HCC-2998,0.0
135398738,2662,ACHN,0.0
356653,387447,MOLT-4,0.0
11525740,25126798,RXF 393,0.0
77082,32874,HCT116,0.0
6194,2733525,TK-10,0.0
3019427,130313,KBM-7,0.0
5352062,23615975,LOX IMVI,0.0
4211,54611422,A549,0.0
5935,57469,EKVX,0.0
354624,5746,UO-31,0.0
9854073,5360373,MALME-3M,0.0
3950,123608,DU-145,0.0
3950,237,SR,0.0
135398738,3690,CAKI-1,0.0
5388992,176871,RXF 393,0.0
216326,5394,OVCAR3,0.0
5311497,387447,NCIH1650,0.0
248862,104741,OVCAR-4,0.0
135410875,2578,LOX IMVI,0.0
123608,2907,HCT116,0.0
33036,1046,KBM-7,0.0
4211,54611422,MDA-MB-231,0.0
135410875,4842,OVCAR3,0.0
3062316,9703,EKVX,0.0
3367,176871,PC-3,0.0
2723601,42611257,MDA-MB-468,0.0
2708,148124,OVCAR-5,0.0
356653,6445540,SF-295,0.0
6194,354624,BT-549,0.0
400633,356653,SF-295,0.0
5311,77082,NCI-H226,0.0
4212,2708,OVCAR-8,0.0
126941,5453,K-562,0.0
356653,135401907,MDA-MB-468,0.0
41744,104741,OVCAR-4,0.0
3950,9703,OVCAR-5,0.0
3085106,11626560,SR,0.0
3081361,216239,NCI-H522,0.0
5453,5746,TK-10,0.0
65725,4037,KBM-7,0.0
6450551,6194,SR,0.0
16742063,11347535,DIPG25,0.0
354624,5329102,TK-10,0.0
441300,4477,KBM-7,0.0
3081361,3685,NCI-H322M,0.0
439525,400633,NCIH23,0.0
130881,14052,KBM-7,0.0
11626560,57469,A498,0.0
135398738,11626560,HCC-2998,0.0
3367,40926,MCF7,0.0
2478,24197464,HCT-15,0.0
5311,208908,PC-3,0.0
11960529,60700,SK-OV-3,0.0
5453,3657,UACC-257,0.0
5426,545,OVCAR-5,0.0
444795,5360373,OVCAR3,0.0
25136944,135398738,SNB-19,0.0
150311,56959,KBM-7,0.0
2708,356653,HCC-2998,0.0
11626560,23615975,OVCAR-5,0.0
6252,3690,MDA-MB-435,0.0
667490,5746,HL-60(TB),0.0
9049,54675769,KBM-7,0.0
4211,3685,ACHN,0.0
3902,208908,A498,0.0
3081361,42611257,EKVX,0.0
667490,356653,ACHN,0.0
59691338,5311,LNCAP,0.0
77082,2141,OVCAR3,0.0
9927978,3367,HCT-15,0.0
216326,104741,OVCAR-5,0.0
439525,2187,MALME-3M,0.0
4212,1805,KM12,0.0
24197464,441203,NCI-H226,0.0
3446,37392,KBM-7,0.0
36314,5352062,LOX IMVI,0.0
2478,2907,SF-539,0.0
1546,5935,UO-31,0.0
237,441203,HOP-62,0.0
3367,60699,RXF 393,0.0
6194,6445540,HT29,0.0
41684,6435415,KBM-7,0.0
54608520,135401907,HS 578T,0.0
163659,3690,HCT-15,0.0
32874,135401907,K-562,0.0
71384,36314,OVCAR-4,0.0
126941,24748204,ES2,0.0
5831,3793,KBM-7,0.0
5291,32874,HT29,0.0
439525,3690,PC-3,0.0
77082,3685,SR,0.0
135410875,2662,IGROV1,0.0
2478,4114,RPMI-8226,0.0
123631,2662,OVCAR3,0.0
3385,126941,UACC-257,0.0
36314,1805,MDA-MB-231,0.0
3385,9703,U251,0.0
6194,5935,HCC-2998,0.0
1805,241902,A498,0.0
2708,2478,OVCAR3,0.0
667490,387447,OVCAR3,0.0
3519,5073,KBM-7,0.0
5920,3019,KBM-7,0.0
135398738,2187,NCI-ADR-RES,0.0
5935,237,LOX IMVI,0.0
42611257,6252,IGROV1,0.0
5426,16886,ACHN,0.0
54600319,2187,T-47D,0.0
5394,6445540,TK-10,0.0
68740,387447,COLO 205,0.0
11525740,3902,CAKI-1,0.0
2123,5329102,LOX IMVI,0.0
4091,24856436,SW-620,0.0
3034034,2796,KBM-7,0.0
4212,2723601,LOX IMVI,0.0
2567,24964624,SKMES1,0.0
13109,2187,KBM-7,0.0
5035,2478,U251,0.0
3767,135401907,KBM-7,0.0
68740,126941,SK-MEL-5,0.0
3367,4211,U251,0.0
104741,237,786-0,0.0
216326,11683,U251,0.0
439525,11626560,HOP-92,0.0
1805,4114,SNB-19,0.0
5035,132971,HCC-2998,0.0
3367,104842,UO-31,0.0
24776445,216239,A549,0.0
5311,208908,NCI-H322M,0.0
5388992,57469,HOP-92,0.0
667490,32874,M14,0.0
1805,3657,U251,0.0
126941,3367,CCRF-CEM,0.0
6252,123608,K-562,0.0
6194,2187,A549,0.0
25136944,6194,SK-MEL-28,0.0
42611257,545,K-562,0.0
248862,57469,TK-10,0.0
11626560,2123,UACC62,0.0
354624,216239,SK-MEL-5,0.0
2662,24197464,MDA-MB-231,0.0
4030,2797,KBM-7,0.0
356653,387447,UACC62,0.0
71384,176871,SF-539,0.0
11626560,387447,A549,0.0
5394,104741,SK-MEL-5,0.0
3950,54600319,RPMI-8226,0.0
24776445,3685,SF-539,0.0
354624,54611422,BT-549,0.0
9854073,135398738,SF-268,0.0
2567,241902,MDA-MB-468,0.0
6252,41744,MDA-MB-468,0.0
452548,387447,SK-MEL-28,0.0
9927978,54600319,DU-145,0.0
216326,77082,EKVX,0.0
5453,5388992,NCI-H460,0.0
3385,2249,KBM-7,0.0
25136944,135398738,BT-549,0.0
36314,545,SR,0.0
644241,135401907,NCI-ADR-RES,0.0
2478,5426,SF-268,0.0
25126798,545,MDA-MB-231,0.0
163659,644241,HOP-92,0.0
4735,11243969,KBM-7,0.0
132971,452548,UACC62,0.0
2907,16886,RXF 393,0.0
42611257,237,SK-MEL-5,0.0
25136944,126941,SNB-75,0.0
5394,237,HS 578T,0.0
2708,3367,UO-31,0.0
3657,41744,MCF7,0.0
1546,77082,CAKI-1,0.0
216326,32874,RPMI-8226,0.0
54600319,5935,SF-268,0.0
5284627,219078,KBM-7,0.0
37542,6018,KBM-7,0.0
4842,54611422,CCRF-CEM,0.0
444795,208908,TK-10,0.0
5388992,148121,MALME-3M,0.0
5935,40926,OVCAR3,0.0
667490,400633,K-562,0.0
32874,123608,DU-145,0.0
2907,24958200,A427,0.0
1546,441203,HCT-15,0.0
11876263,126941,KBM-7,0.0
126941,40926,UACC-257,0.0
5526,64139,KBM-7,0.0
2187,32874,M14,0.0
60699,441203,SK-MEL-28,0.0
5394,77082,SK-MEL-5,0.0
5360373,2907,MDA-MB-435,0.0
60198,54608520,HOP-62,0.0
2123,104741,HCT116,0.0
4212,3902,OVCAR-4,0.0
5035,123608,IGROV1,0.0
104842,2907,MDA-MB-468,0.0
3229,3373,KBM-7,0.0
2708,5746,PC-3,0.0
4091,5394,NCI-H460,0.0
60699,16886,CAKI-1,0.0
5426,9703,T-47D,0.0
5329102,2478,UO-31,0.0
5746,60699,NCI-H460,0.0
2723601,441203,HCT-15,0.0
5799,123608,SK-MEL-5,0.0
9854073,135398738,EKVX,0.0
104741,9703,OVCAR3,0.0
104842,126941,MCF7,0.0
5453,4499,KBM-7,0.0
32874,32874,SK-MEL-28,0.0
11876263,5493444,KBM-7,0.0
24776445,9703,OVCAR-8,0.0
3367,54608520,MDA-MB-435,0.0
3385,2567,KM12,0.0
6252,5291,A498,0.0
237,32874,NCI-H460,0.0
354624,54608520,SW-620,0.0
4842,9703,A549,0.0
5746,6445540,SK-OV-3,0.0
3085106,1546,T-47D,0.0
5849,3373,KBM-7,0.0
6194,9703,OVCAR-8,0.0
241902,3685,KM12,0.0
3950,237,U251,0.0
5073,445643,KBM-7,0.0
2567,216239,PA1,0.0
3950,40926,HCT116,0.0
71384,11626560,NCIH23,0.0
439525,11626560,A498,0.0
2478,9703,U251,0.0
3367,5426,COLO 205,0.0
439525,24197464,MOLT-4,0.0
71384,123608,MOLT-4,0.0
3085106,36314,UACC-257,0.0
4211,40926,SF-295,0.0
2708,356653,OVCAR-8,0.0
6013,446156,KBM-7,0.0
2567,387447,OVCAR-8,0.0
216239,2907,CAKI-1,0.0
25126798,667490,U251,0.0
2708,2567,NCI-H522,0.0
6450551,387447,UACC62,0.0
5035,54600319,UACC62,0.0
104842,6445540,PC-3,0.0
25126798,5352062,NCI-H226,0.0
92721,5073,KBM-7,0.0
5352062,135401907,SNB-19,0.0
3652,64139,KBM-7,0.0
135410875,6194,OVCAR-4,0.0
36314,545,786-0,0.0
5743,46926350,DLD1,0.0
439525,5352062,HL-60(TB),0.0
2578,2141,CAKI-1,0.0
148124,9703,CAKI-1,0.0
25126798,126941,NCI-H522,0.0
5394,4842,IGROV1,0.0
6450551,5360373,SF-295,0.0
439525,5388992,NCI-H522,0.0
148121,2141,COLO 205,0.0
42611257,356653,CAKI-1,0.0
77082,400633,SF-539,0.0
4211,3373,KBM-7,0.0
